t,left_hip2_joint
5.100000,-0.000064374
5.102500,-0.000066500
5.105000,-0.000068631
5.107500,-0.000070767
5.110000,-0.000072904
5.112500,-0.000075040
5.115000,-0.000077173
5.117500,-0.000079351
5.120000,-0.000081648
5.122500,-0.000083930
5.125000,-0.000086199
5.127500,-0.000088452
5.130000,-0.000090683
5.132500,-0.000092891
5.135000,-0.000095073
5.137500,-0.000097226
5.140000,-0.000099346
5.142500,-0.000101431
5.145000,-0.000103478
5.147500,-0.000105483
5.150000,-0.000107445
5.152500,-0.000109360
5.155000,-0.000111224
5.157500,-0.000113037
5.160000,-0.000114794
5.162500,-0.000116493
5.165000,-0.000118131
5.167500,-0.000119705
5.170000,-0.000121214
5.172500,-0.000122654
5.175000,-0.000124024
5.177500,-0.000125320
5.180000,-0.000126541
5.182500,-0.000127685
5.185000,-0.000128749
5.187500,-0.000129732
5.190000,-0.000130631
5.192500,-0.000131333
5.195000,-0.000131996
5.197500,-0.000132503
5.200000,-0.000133036
5.202500,-0.000133454
5.205000,-0.000133643
5.207500,-0.000133772
5.210000,-0.000133772
5.212500,-0.000133772
5.215000,-0.000133721
5.217500,-0.000133569
5.220000,-0.000133320
5.222500,-0.000132987
5.225000,-0.000132575
5.227500,-0.000132084
5.230000,-0.000131515
5.232500,-0.000130690
5.235000,-0.000130110
5.237500,-0.000129139
5.240000,-0.000128242
5.242500,-0.000127284
5.245000,-0.000126251
5.247500,-0.000125146
5.250000,-0.000123969
5.252500,-0.000122721
5.255000,-0.000121406
5.257500,-0.000120023
5.260000,-0.000118576
5.262500,-0.000117067
5.265000,-0.000115497
5.267500,-0.000113869
5.270000,-0.000112185
5.272500,-0.000110448
5.275000,-0.000108660
5.277500,-0.000106823
5.280000,-0.000104941
5.282500,-0.000103016
5.285000,-0.000101050
5.287500,-0.000099046
5.290000,-0.000097008
5.292500,-0.000094937
5.295000,-0.000092838
5.297500,-0.000090712
5.300000,-0.000088562
5.302500,-0.000086391
5.305000,-0.000084203
5.307500,-0.000082000
5.310000,-0.000079785
5.312500,-0.000077560
5.315000,-0.000075328
5.317500,-0.000073093
5.320000,-0.000070856
5.322500,-0.000068621
5.325000,-0.000066149
5.327500,-0.000064068
5.330000,-0.000061630
5.332500,-0.000059344
5.335000,-0.000057080
5.337500,-0.000054836
5.340000,-0.000052613
5.342500,-0.000050414
5.345000,-0.000048242
5.347500,-0.000046097
5.350000,-0.000043981
5.352500,-0.000041896
5.355000,-0.000039844
5.357500,-0.000037826
5.360000,-0.000035843
5.362500,-0.000033897
5.365000,-0.000031988
5.367500,-0.000030118
5.370000,-0.000028287
5.372500,-0.000026496
5.375000,-0.000024746
5.377500,-0.000023037
5.380000,-0.000021371
5.382500,-0.000019746
5.385000,-0.000018164
5.387500,-0.000016625
5.390000,-0.000015130
5.392500,-0.000013677
5.395000,-0.000012268
5.397500,-0.000010902
5.400000,-0.000009579
5.402500,-0.000008301
5.405000,-0.000007066
5.407500,-0.000005876
5.410000,-0.000004731
5.412500,-0.000003632
5.415000,-0.000002583
5.417500,-0.000001590
5.420000,-0.000000616
5.422500,0.000000357
5.425000,0.000001329
5.427500,0.000002300
5.430000,0.000003268
5.432500,0.000004235
5.435000,0.000005198
5.437500,0.000006158
5.440000,0.000007114
5.442500,0.000008065
5.445000,0.000009011
5.447500,0.000009952
5.450000,0.000010886
5.452500,0.000011814
5.455000,0.000012734
5.457500,0.000013646
5.460000,0.000014550
5.462500,0.000015445
5.465000,0.000016331
5.467500,0.000017207
5.470000,0.000018072
5.472500,0.000018926
5.475000,0.000019769
5.477500,0.000020601
5.480000,0.000021420
5.482500,0.000022226
5.485000,0.000023020
5.487500,0.000023800
5.490000,0.000024566
5.492500,0.000025319
5.495000,0.000026057
5.497500,0.000026780
5.500000,0.000027489
5.502500,0.000028182
5.505000,0.000028860
5.507500,0.000029522
5.510000,0.000030169
5.512500,0.000030799
5.515000,0.000031414
5.517500,0.000032012
5.520000,0.000032594
5.522500,0.000033160
5.525000,0.000033710
5.527500,0.000034243
5.530000,0.000034759
5.532500,0.000035259
5.535000,0.000035743
5.537500,0.000036210
5.540000,0.000036661
5.542500,0.000037096
5.545000,0.000037515
5.547500,0.000037918
5.550000,0.000038305
5.552500,0.000038676
5.555000,0.000039032
5.557500,0.000039372
5.560000,0.000039677
5.562500,0.000040014
5.565000,0.000040293
5.567500,0.000040580
5.570000,0.000040855
5.572500,0.000041116
5.575000,0.000041362
5.577500,0.000041594
5.580000,0.000041812
5.582500,0.000042016
5.585000,0.000042207
5.587500,0.000042384
5.590000,0.000042547
5.592500,0.000042697
5.595000,0.000042835
5.597500,0.000042959
5.600000,0.000043071
5.602500,0.000043170
5.605000,0.000043257
5.607500,0.000043331
5.610000,0.000043394
5.612500,0.000043444
5.615000,0.000043476
5.617500,0.000043510
5.620000,0.000043535
5.622500,0.000043551
5.625000,0.000043551
5.627500,0.000043551
5.630000,0.000043551
5.632500,0.000043519
5.635000,0.000043475
5.637500,0.000043418
5.640000,0.000043350
5.642500,0.000043269
5.645000,0.000043175
5.647500,0.000043070
5.650000,0.000042904
5.652500,0.000042800
5.655000,0.000042613
5.657500,0.000042443
5.660000,0.000042263
5.662500,0.000042071
5.665000,0.000041867
5.667500,0.000041650
5.670000,0.000041421
5.672500,0.000041178
5.675000,0.000040922
5.677500,0.000040653
5.680000,0.000040371
5.682500,0.000040074
5.685000,0.000039765
5.687500,0.000039441
5.690000,0.000039104
5.692500,0.000038752
5.695000,0.000038386
5.697500,0.000038006
5.700000,0.000037612
5.702500,0.000037203
5.705000,0.000036780
5.707500,0.000036342
5.710000,0.000035889
5.712500,0.000035422
5.715000,0.000034940
5.717500,0.000034444
5.720000,0.000033933
5.722500,0.000033407
5.725000,0.000032867
5.727500,0.000032312
5.730000,0.000031743
5.732500,0.000031160
5.735000,0.000030562
5.737500,0.000029951
5.740000,0.000029326
5.742500,0.000028687
5.745000,0.000028034
5.747500,0.000027369
5.750000,0.000026690
5.752500,0.000025953
5.755000,0.000025301
5.757500,0.000024544
5.760000,0.000023869
5.762500,0.000023088
5.765000,0.000022348
5.767500,0.000021598
5.770000,0.000020838
5.772500,0.000020068
5.775000,0.000019287
5.777500,0.000018498
5.780000,0.000017699
5.782500,0.000016892
5.785000,0.000016077
5.787500,0.000015255
5.790000,0.000014425
5.792500,0.000013590
5.795000,0.000012748
5.797500,0.000011901
5.800000,0.000011049
5.802500,0.000010193
5.805000,0.000009333
5.807500,0.000008470
5.810000,0.000007604
5.812500,0.000006737
5.815000,0.000005868
5.817500,0.000004998
5.820000,0.000004128
5.822500,0.000003259
5.825000,0.000002391
5.827500,0.000001524
5.830000,0.000000660
5.832500,-0.000000201
5.835000,-0.000001075
5.837500,-0.000001999
5.840000,-0.000002967
5.842500,-0.000003978
5.845000,-0.000005028
5.847500,-0.000006118
5.850000,-0.000007246
5.852500,-0.000008413
5.855000,-0.000009618
5.857500,-0.000010860
5.860000,-0.000012140
5.862500,-0.000013458
5.865000,-0.000014812
5.867500,-0.000016205
5.870000,-0.000017634
5.872500,-0.000019100
5.875000,-0.000020603
5.877500,-0.000022142
5.880000,-0.000023717
5.882500,-0.000025327
5.885000,-0.000026973
5.887500,-0.000028652
5.890000,-0.000030366
5.892500,-0.000032113
5.895000,-0.000033892
5.897500,-0.000035702
5.900000,-0.000037543
5.902500,-0.000039413
5.905000,-0.000041312
5.907500,-0.000043237
5.910000,-0.000045189
5.912500,-0.000047165
5.915000,-0.000049164
5.917500,-0.000051185
5.920000,-0.000053226
5.922500,-0.000055285
5.925000,-0.000057361
5.927500,-0.000059451
5.930000,-0.000061554
5.932500,-0.000063668
5.935000,-0.000065791
5.937500,-0.000067921
5.940000,-0.000070055
5.942500,-0.000072192
5.945000,-0.000074328
5.947500,-0.000076463
5.950000,-0.000078592
5.952500,-0.000080881
5.955000,-0.000083170
5.957500,-0.000085445
5.960000,-0.000087703
5.962500,-0.000089942
5.965000,-0.000092159
5.967500,-0.000094349
5.970000,-0.000096512
5.972500,-0.000098643
5.975000,-0.000100740
5.977500,-0.000102800
5.980000,-0.000104820
5.982500,-0.000106796
5.985000,-0.000108727
5.987500,-0.000110609
5.990000,-0.000112439
5.992500,-0.000114215
5.995000,-0.000115933
5.997500,-0.000117592
6.000000,-0.000119188
6.002500,-0.000120719
6.005000,-0.000122182
6.007500,-0.000123575
6.010000,-0.000124896
6.012500,-0.000126143
6.015000,-0.000127312
6.017500,-0.000128403
6.020000,-0.000129413
6.022500,-0.000130341
6.025000,-0.000131184
6.027500,-0.000131834
6.030000,-0.000132441
6.032500,-0.000132892
6.035000,-0.000133365
6.037500,-0.000133550
6.040000,-0.000133791
6.042500,-0.000133901
6.045000,-0.000133901
6.047500,-0.000133901
6.050000,-0.000133660
6.052500,-0.000133403
6.055000,-0.000133087
6.057500,-0.000132740
6.060000,-0.000132305
6.062500,-0.000131771
6.065000,-0.000130981
6.067500,-0.000130421
6.070000,-0.000129479
6.072500,-0.000128607
6.075000,-0.000127672
6.077500,-0.000126663
6.080000,-0.000125580
6.082500,-0.000124425
6.085000,-0.000123199
6.087500,-0.000121905
6.090000,-0.000120543
6.092500,-0.000119116
6.095000,-0.000117625
6.097500,-0.000116074
6.100000,-0.000114464
6.102500,-0.000112797
6.105000,-0.000111076
6.107500,-0.000109303
6.110000,-0.000107481
6.112500,-0.000105612
6.115000,-0.000103700
6.117500,-0.000101746
6.120000,-0.000099754
6.122500,-0.000097725
6.125000,-0.000095664
6.127500,-0.000093573
6.130000,-0.000091454
6.132500,-0.000089311
6.135000,-0.000087146
6.137500,-0.000084962
6.140000,-0.000082763
6.142500,-0.000080550
6.145000,-0.000078327
6.147500,-0.000076097
6.150000,-0.000073862
6.152500,-0.000071624
6.155000,-0.000069388
6.157500,-0.000066913
6.160000,-0.000064829
6.162500,-0.000062387
6.165000,-0.000060324
6.167500,-0.000057910
6.170000,-0.000055651
6.172500,-0.000053417
6.175000,-0.000051207
6.177500,-0.000049022
6.180000,-0.000046865
6.182500,-0.000044736
6.185000,-0.000042638
6.187500,-0.000040573
6.190000,-0.000038541
6.192500,-0.000036544
6.195000,-0.000034583
6.197500,-0.000032659
6.200000,-0.000030774
6.202500,-0.000028928
6.205000,-0.000027121
6.207500,-0.000025356
6.210000,-0.000023632
6.212500,-0.000021950
6.215000,-0.000020310
6.217500,-0.000018712
6.220000,-0.000017158
6.222500,-0.000015646
6.225000,-0.000014178
6.227500,-0.000012753
6.230000,-0.000011372
6.232500,-0.000010034
6.235000,-0.000008740
6.237500,-0.000007489
6.240000,-0.000006283
6.242500,-0.000005122
6.245000,-0.000004007
6.247500,-0.000002940
6.250000,-0.000001928
6.252500,-0.000000952
6.255000,0.000000021
6.257500,0.000000994
6.260000,0.000001966
6.262500,0.000002936
6.265000,0.000003903
6.267500,0.000004868
6.270000,0.000005830
6.272500,0.000006788
6.275000,0.000007741
6.277500,0.000008689
6.280000,0.000009632
6.282500,0.000010569
6.285000,0.000011499
6.287500,0.000012422
6.290000,0.000013337
6.292500,0.000014244
6.295000,0.000015143
6.297500,0.000016032
6.300000,0.000016911
6.302500,0.000017780
6.305000,0.000018639
6.307500,0.000019486
6.310000,0.000020321
6.312500,0.000021145
6.315000,0.000021956
6.317500,0.000022754
6.320000,0.000023538
6.322500,0.000024310
6.325000,0.000025067
6.327500,0.000025810
6.330000,0.000026538
6.332500,0.000027252
6.335000,0.000027950
6.337500,0.000028633
6.340000,0.000029301
6.342500,0.000029953
6.345000,0.000030589
6.347500,0.000031209
6.350000,0.000031813
6.352500,0.000032401
6.355000,0.000032972
6.357500,0.000033527
6.360000,0.000034065
6.362500,0.000034588
6.365000,0.000035093
6.367500,0.000035582
6.370000,0.000036055
6.372500,0.000036512
6.375000,0.000036952
6.377500,0.000037377
6.380000,0.000037785
6.382500,0.000038177
6.385000,0.000038553
6.387500,0.000038914
6.390000,0.000039260
6.392500,0.000039570
6.395000,0.000039912
6.397500,0.000040195
6.400000,0.000040487
6.402500,0.000040767
6.405000,0.000041033
6.407500,0.000041284
6.410000,0.000041521
6.412500,0.000041743
6.415000,0.000041952
6.417500,0.000042147
6.420000,0.000042328
6.422500,0.000042496
6.425000,0.000042650
6.427500,0.000042792
6.430000,0.000042920
6.432500,0.000043036
6.435000,0.000043140
6.437500,0.000043231
6.440000,0.000043309
6.442500,0.000043376
6.445000,0.000043430
6.447500,0.000043465
6.450000,0.000043502
6.452500,0.000043532
6.455000,0.000043551
6.457500,0.000043558
6.460000,0.000043558
6.462500,0.000043558
6.465000,0.000043528
6.467500,0.000043487
6.470000,0.000043434
6.472500,0.000043369
6.475000,0.000043292
6.477500,0.000043203
6.480000,0.000043102
6.482500,0.000042988
6.485000,0.000042811
6.487500,0.000042700
6.490000,0.000042504
6.492500,0.000042325
6.495000,0.000042137
6.497500,0.000041937
6.500000,0.000041724
6.502500,0.000041499
6.505000,0.000041260
6.507500,0.000041009
6.510000,0.000040744
6.512500,0.000040466
6.515000,0.000040175
6.517500,0.000039870
6.520000,0.000039551
6.522500,0.000039218
6.525000,0.000038871
6.527500,0.000038510
6.530000,0.000038134
6.532500,0.000037745
6.535000,0.000037341
6.537500,0.000036922
6.540000,0.000036489
6.542500,0.000036042
6.545000,0.000035579
6.547500,0.000035102
6.550000,0.000034611
6.552500,0.000034105
6.555000,0.000033584
6.557500,0.000033048
6.560000,0.000032499
6.562500,0.000031934
6.565000,0.000031356
6.567500,0.000030763
6.570000,0.000030156
6.572500,0.000029536
6.575000,0.000028901
6.577500,0.000028253
6.580000,0.000027592
6.582500,0.000026918
6.585000,0.000026231
6.587500,0.000025485
6.590000,0.000024825
6.592500,0.000024060
6.595000,0.000023335
6.597500,0.000022600
6.600000,0.000021854
6.602500,0.000021097
6.605000,0.000020330
6.607500,0.000019553
6.610000,0.000018766
6.612500,0.000017970
6.615000,0.000017166
6.617500,0.000016353
6.620000,0.000015533
6.622500,0.000014706
6.625000,0.000013872
6.627500,0.000013032
6.630000,0.000012186
6.632500,0.000011336
6.635000,0.000010481
6.637500,0.000009622
6.640000,0.000008760
6.642500,0.000007895
6.645000,0.000007028
6.647500,0.000006160
6.650000,0.000005290
6.652500,0.000004420
6.655000,0.000003551
6.657500,0.000002682
6.660000,0.000001815
6.662500,0.000000950
6.665000,0.000000087
6.667500,-0.000000777
6.670000,-0.000001684
6.672500,-0.000002638
6.675000,-0.000003635
6.677500,-0.000004672
6.680000,-0.000005749
6.682500,-0.000006865
6.685000,-0.000008019
6.687500,-0.000009211
6.690000,-0.000010441
6.692500,-0.000011708
6.695000,-0.000013013
6.697500,-0.000014356
6.700000,-0.000015736
6.702500,-0.000017153
6.705000,-0.000018606
6.707500,-0.000020097
6.710000,-0.000021624
6.712500,-0.000023187
6.715000,-0.000024786
6.717500,-0.000026420
6.720000,-0.000028088
6.722500,-0.000029790
6.725000,-0.000031526
6.727500,-0.000033294
6.730000,-0.000035094
6.732500,-0.000036925
6.735000,-0.000038786
6.737500,-0.000040675
6.740000,-0.000042592
6.742500,-0.000044535
6.745000,-0.000046503
6.747500,-0.000048495
6.750000,-0.000050509
6.752500,-0.000052543
6.755000,-0.000054596
6.757500,-0.000056667
6.760000,-0.000058752
6.762500,-0.000060851
6.765000,-0.000062962
6.767500,-0.000065082
6.770000,-0.000067210
6.772500,-0.000069343
6.775000,-0.000071479
6.777500,-0.000073616
6.780000,-0.000075751
6.782500,-0.000077883
6.785000,-0.000080124
6.787500,-0.000082409
6.790000,-0.000084688
6.792500,-0.000086953
6.795000,-0.000089198
6.797500,-0.000091422
6.800000,-0.000093622
6.802500,-0.000095794
6.805000,-0.000097936
6.807500,-0.000100045
6.810000,-0.000102118
6.812500,-0.000104151
6.815000,-0.000106142
6.817500,-0.000108089
6.820000,-0.000109987
6.822500,-0.000111835
6.825000,-0.000113629
6.827500,-0.000115367
6.830000,-0.000117046
6.832500,-0.000118663
6.835000,-0.000120216
6.837500,-0.000121702
6.840000,-0.000123119
6.842500,-0.000124464
6.845000,-0.000125736
6.847500,-0.000126931
6.850000,-0.000128048
6.852500,-0.000129086
6.855000,-0.000130041
6.857500,-0.000130913
6.860000,-0.000131588
6.862500,-0.000132223
6.865000,-0.000132702
6.867500,-0.000133205
6.870000,-0.000133594
6.872500,-0.000133761
6.875000,-0.000133865
6.877500,-0.000133865
6.880000,-0.000133865
6.882500,-0.000133745
6.885000,-0.000133555
6.887500,-0.000133275
6.890000,-0.000132915
6.892500,-0.000132475
6.895000,-0.000131958
6.897500,-0.000131363
6.900000,-0.000130502
6.902500,-0.000129902
6.905000,-0.000128898
6.907500,-0.000127974
6.910000,-0.000126989
6.912500,-0.000125931
6.915000,-0.000124801
6.917500,-0.000123599
6.920000,-0.000122327
6.922500,-0.000120988
6.925000,-0.000119583
6.927500,-0.000118114
6.930000,-0.000116583
6.932500,-0.000114993
6.935000,-0.000113345
6.937500,-0.000111642
6.940000,-0.000109887
6.942500,-0.000108081
6.945000,-0.000106228
6.947500,-0.000104331
6.950000,-0.000102391
6.952500,-0.000100411
6.955000,-0.000098395
6.957500,-0.000096345
6.960000,-0.000094263
6.962500,-0.000092154
6.965000,-0.000090019
6.967500,-0.000087861
6.970000,-0.000085684
6.972500,-0.000083489
6.975000,-0.000081281
6.977500,-0.000079062
6.980000,-0.000076834
6.982500,-0.000074600
6.985000,-0.000072363
6.987500,-0.000070126
6.990000,-0.000067891
6.992500,-0.000065421
6.995000,-0.000063342
6.997500,-0.000060907
7.000000,-0.000058624
7.002500,-0.000056365
7.005000,-0.000054125
7.007500,-0.000051909
7.010000,-0.000049717
7.012500,-0.000047552
7.015000,-0.000045415
7.017500,-0.000043308
7.020000,-0.000041233
7.022500,-0.000039191
7.025000,-0.000037183
7.027500,-0.000035211
7.030000,-0.000033276
7.032500,-0.000031379
7.035000,-0.000029521
7.037500,-0.000027702
7.040000,-0.000025924
7.042500,-0.000024187
7.045000,-0.000022491
7.047500,-0.000020838
7.050000,-0.000019227
7.052500,-0.000017659
7.055000,-0.000016133
7.057500,-0.000014651
7.060000,-0.000013213
7.062500,-0.000011817
7.065000,-0.000010465
7.067500,-0.000009157
7.070000,-0.000007893
7.072500,-0.000006672
7.075000,-0.000005497
7.077500,-0.000004366
7.080000,-0.000003283
7.082500,-0.000002252
7.085000,-0.000001271
7.087500,-0.000000297
7.090000,0.000000676
7.092500,0.000001647
7.095000,0.000002618
7.097500,0.000003586
7.100000,0.000004552
7.102500,0.000005514
7.105000,0.000006473
7.107500,0.000007428
7.110000,0.000008378
7.112500,0.000009322
7.115000,0.000010261
7.117500,0.000011193
7.120000,0.000012118
7.122500,0.000013036
7.125000,0.000013946
7.127500,0.000014847
7.130000,0.000015739
7.132500,0.000016622
7.135000,0.000017494
7.137500,0.000018356
7.140000,0.000019207
7.142500,0.000020046
7.145000,0.000020873
7.147500,0.000021688
7.150000,0.000022491
7.152500,0.000023280
7.155000,0.000024056
7.157500,0.000024817
7.160000,0.000025565
7.162500,0.000026298
7.165000,0.000027017
7.167500,0.000027720
7.170000,0.000028409
7.172500,0.000029081
7.175000,0.000029738
7.177500,0.000030380
7.180000,0.000031005
7.182500,0.000031614
7.185000,0.000032207
7.187500,0.000032784
7.190000,0.000033344
7.192500,0.000033888
7.195000,0.000034416
7.197500,0.000034927
7.200000,0.000035422
7.202500,0.000035900
7.205000,0.000036362
7.207500,0.000036808
7.210000,0.000037237
7.212500,0.000037651
7.215000,0.000038048
7.217500,0.000038430
7.220000,0.000038796
7.222500,0.000039147
7.225000,0.000039482
7.227500,0.000039782
7.230000,0.000040114
7.232500,0.000040388
7.235000,0.000040670
7.237500,0.000040941
7.240000,0.000041197
7.242500,0.000041438
7.245000,0.000041666
7.247500,0.000041879
7.250000,0.000042079
7.252500,0.000042265
7.255000,0.000042437
7.257500,0.000042596
7.260000,0.000042742
7.262500,0.000042875
7.265000,0.000042996
7.267500,0.000043103
7.270000,0.000043198
7.272500,0.000043281
7.275000,0.000043352
7.277500,0.000043410
7.280000,0.000043448
7.282500,0.000043489
7.285000,0.000043522
7.287500,0.000043546
7.290000,0.000043557
7.292500,0.000043557
7.295000,0.000043557
7.297500,0.000043557
7.300000,0.000043514
7.302500,0.000043463
7.305000,0.000043402
7.307500,0.000043328
7.310000,0.000043243
7.312500,0.000043145
7.315000,0.000043036
7.317500,0.000042864
7.320000,0.000042756
7.322500,0.000042565
7.325000,0.000042390
7.327500,0.000042206
7.330000,0.000042010
7.332500,0.000041801
7.335000,0.000041580
7.337500,0.000041346
7.340000,0.000041099
7.342500,0.000040839
7.345000,0.000040565
7.347500,0.000040278
7.350000,0.000039977
7.352500,0.000039662
7.355000,0.000039334
7.357500,0.000038992
7.360000,0.000038635
7.362500,0.000038265
7.365000,0.000037880
7.367500,0.000037480
7.370000,0.000037067
7.372500,0.000036638
7.375000,0.000036196
7.377500,0.000035738
7.380000,0.000035266
7.382500,0.000034779
7.385000,0.000034278
7.387500,0.000033762
7.390000,0.000033231
7.392500,0.000032686
7.395000,0.000032127
7.397500,0.000031553
7.400000,0.000030965
7.402500,0.000030362
7.405000,0.000029746
7.407500,0.000029116
7.410000,0.000028473
7.412500,0.000027816
7.415000,0.000027146
7.417500,0.000026463
7.420000,0.000025722
7.422500,0.000025066
7.425000,0.000024305
7.427500,0.000023583
7.430000,0.000022852
7.432500,0.000022109
7.435000,0.000021355
7.437500,0.000020591
7.440000,0.000019817
7.442500,0.000019034
7.445000,0.000018241
7.447500,0.000017439
7.450000,0.000016629
7.452500,0.000015811
7.455000,0.000014986
7.457500,0.000014154
7.460000,0.000013316
7.462500,0.000012472
7.465000,0.000011623
7.467500,0.000010769
7.470000,0.000009912
7.472500,0.000009050
7.475000,0.000008186
7.477500,0.000007320
7.480000,0.000006452
7.482500,0.000005582
7.485000,0.000004712
7.487500,0.000003843
7.490000,0.000002974
7.492500,0.000002106
7.495000,0.000001240
7.497500,0.000000376
7.500000,-0.000000485
7.502500,-0.000001375
7.505000,-0.000002314
7.507500,-0.000003297
7.510000,-0.000004321
7.512500,-0.000005385
7.515000,-0.000006487
7.517500,-0.000007629
7.520000,-0.000008808
7.522500,-0.000010025
7.525000,-0.000011280
7.527500,-0.000012573
7.530000,-0.000013903
7.532500,-0.000015270
7.535000,-0.000016675
7.537500,-0.000018117
7.540000,-0.000019595
7.542500,-0.000021110
7.545000,-0.000022661
7.547500,-0.000024248
7.550000,-0.000025870
7.552500,-0.000027527
7.555000,-0.000029218
7.557500,-0.000030943
7.560000,-0.000032701
7.562500,-0.000034490
7.565000,-0.000036311
7.567500,-0.000038162
7.570000,-0.000040042
7.572500,-0.000041949
7.575000,-0.000043884
7.577500,-0.000045844
7.580000,-0.000047828
7.582500,-0.000049834
7.585000,-0.000051862
7.587500,-0.000053909
7.590000,-0.000055974
7.592500,-0.000058055
7.595000,-0.000060150
7.597500,-0.000062257
7.600000,-0.000064374
7.602500,-0.000066500
7.605000,-0.000068631
7.607500,-0.000070767
7.610000,-0.000072904
7.612500,-0.000075040
7.615000,-0.000077173
7.617500,-0.000079351
7.620000,-0.000081648
7.622500,-0.000083930
7.625000,-0.000086199
7.627500,-0.000088452
7.630000,-0.000090683
7.632500,-0.000092891
7.635000,-0.000095073
7.637500,-0.000097226
7.640000,-0.000099346
7.642500,-0.000101431
7.645000,-0.000103478
7.647500,-0.000105483
7.650000,-0.000107445
7.652500,-0.000109360
7.655000,-0.000111224
7.657500,-0.000113037
7.660000,-0.000114794
7.662500,-0.000116493
7.665000,-0.000118131
7.667500,-0.000119705
7.670000,-0.000121214
7.672500,-0.000122654
7.675000,-0.000124024
7.677500,-0.000125320
7.680000,-0.000126541
7.682500,-0.000127685
7.685000,-0.000128749
7.687500,-0.000129732
7.690000,-0.000130631
7.692500,-0.000131333
7.695000,-0.000131996
7.697500,-0.000132503
7.700000,-0.000133036
7.702500,-0.000133454
7.705000,-0.000133643
7.707500,-0.000133772
7.710000,-0.000133772
7.712500,-0.000133772
7.715000,-0.000133721
7.717500,-0.000133569
7.720000,-0.000133320
7.722500,-0.000132987
7.725000,-0.000132575
7.727500,-0.000132084
7.730000,-0.000131515
7.732500,-0.000130690
7.735000,-0.000130110
7.737500,-0.000129139
7.740000,-0.000128242
7.742500,-0.000127284
7.745000,-0.000126251
7.747500,-0.000125146
7.750000,-0.000123969
7.752500,-0.000122721
7.755000,-0.000121406
7.757500,-0.000120023
7.760000,-0.000118576
7.762500,-0.000117067
7.765000,-0.000115497
7.767500,-0.000113869
7.770000,-0.000112185
7.772500,-0.000110448
7.775000,-0.000108660
7.777500,-0.000106823
7.780000,-0.000104941
7.782500,-0.000103016
7.785000,-0.000101050
7.787500,-0.000099046
7.790000,-0.000097008
7.792500,-0.000094937
7.795000,-0.000092838
7.797500,-0.000090712
7.800000,-0.000088562
7.802500,-0.000086391
7.805000,-0.000084203
7.807500,-0.000082000
7.810000,-0.000079785
7.812500,-0.000077560
7.815000,-0.000075328
7.817500,-0.000073093
7.820000,-0.000070856
7.822500,-0.000068621
7.825000,-0.000066149
7.827500,-0.000064068
7.830000,-0.000061630
7.832500,-0.000059344
7.835000,-0.000057080
7.837500,-0.000054836
7.840000,-0.000052613
7.842500,-0.000050414
7.845000,-0.000048242
7.847500,-0.000046097
7.850000,-0.000043981
7.852500,-0.000041896
7.855000,-0.000039844
7.857500,-0.000037826
7.860000,-0.000035843
7.862500,-0.000033897
7.865000,-0.000031988
7.867500,-0.000030118
7.870000,-0.000028287
7.872500,-0.000026496
7.875000,-0.000024746
7.877500,-0.000023037
7.880000,-0.000021371
7.882500,-0.000019746
7.885000,-0.000018164
7.887500,-0.000016625
7.890000,-0.000015130
7.892500,-0.000013677
7.895000,-0.000012268
7.897500,-0.000010902
7.900000,-0.000009579
7.902500,-0.000008301
7.905000,-0.000007066
7.907500,-0.000005876
7.910000,-0.000004731
7.912500,-0.000003632
7.915000,-0.000002583
7.917500,-0.000001590
7.920000,-0.000000616
7.922500,0.000000357
7.925000,0.000001329
7.927500,0.000002300
7.930000,0.000003268
7.932500,0.000004235
7.935000,0.000005198
7.937500,0.000006158
7.940000,0.000007114
7.942500,0.000008065
7.945000,0.000009011
7.947500,0.000009952
7.950000,0.000010886
7.952500,0.000011814
7.955000,0.000012734
7.957500,0.000013646
7.960000,0.000014550
7.962500,0.000015445
7.965000,0.000016331
7.967500,0.000017207
7.970000,0.000018072
7.972500,0.000018926
7.975000,0.000019769
7.977500,0.000020601
7.980000,0.000021420
7.982500,0.000022226
7.985000,0.000023020
7.987500,0.000023800
7.990000,0.000024566
7.992500,0.000025319
7.995000,0.000026057
7.997500,0.000026780
8.000000,0.000027489
8.002500,0.000028182
8.005000,0.000028860
8.007500,0.000029522
8.010000,0.000030169
8.012500,0.000030799
8.015000,0.000031414
8.017500,0.000032012
8.020000,0.000032594
8.022500,0.000033160
8.025000,0.000033710
8.027500,0.000034243
8.030000,0.000034759
8.032500,0.000035259
8.035000,0.000035743
8.037500,0.000036210
8.040000,0.000036661
8.042500,0.000037096
8.045000,0.000037515
8.047500,0.000037918
8.050000,0.000038305
8.052500,0.000038676
8.055000,0.000039032
8.057500,0.000039372
8.060000,0.000039677
8.062500,0.000040014
8.065000,0.000040293
8.067500,0.000040580
8.070000,0.000040855
8.072500,0.000041116
8.075000,0.000041362
8.077500,0.000041594
8.080000,0.000041812
8.082500,0.000042016
8.085000,0.000042207
8.087500,0.000042384
8.090000,0.000042547
8.092500,0.000042697
8.095000,0.000042835
8.097500,0.000042959
8.100000,0.000043071
8.102500,0.000043170
8.105000,0.000043257
8.107500,0.000043331
8.110000,0.000043394
8.112500,0.000043444
8.115000,0.000043476
8.117500,0.000043510
8.120000,0.000043535
8.122500,0.000043551
8.125000,0.000043551
8.127500,0.000043551
8.130000,0.000043551
