t,right_hip2_joint
5.025000,-0.000007741
5.027500,-0.000008689
5.030000,-0.000009632
5.032500,-0.000010569
5.035000,-0.000011499
5.037500,-0.000012422
5.040000,-0.000013337
5.042500,-0.000014244
5.045000,-0.000015143
5.047500,-0.000016032
5.050000,-0.000016911
5.052500,-0.000017780
5.055000,-0.000018639
5.057500,-0.000019486
5.060000,-0.000020321
5.062500,-0.000021145
5.065000,-0.000021956
5.067500,-0.000022754
5.070000,-0.000023538
5.072500,-0.000024310
5.075000,-0.000025067
5.077500,-0.000025810
5.080000,-0.000026538
5.082500,-0.000027252
5.085000,-0.000027950
5.087500,-0.000028633
5.090000,-0.000029301
5.092500,-0.000029953
5.095000,-0.000030589
5.097500,-0.000031209
5.100000,-0.000031813
5.102500,-0.000032401
5.105000,-0.000032972
5.107500,-0.000033527
5.110000,-0.000034065
5.112500,-0.000034588
5.115000,-0.000035093
5.117500,-0.000035582
5.120000,-0.000036055
5.122500,-0.000036512
5.125000,-0.000036952
5.127500,-0.000037377
5.130000,-0.000037785
5.132500,-0.000038177
5.135000,-0.000038553
5.137500,-0.000038914
5.140000,-0.000039260
5.142500,-0.000039570
5.145000,-0.000039912
5.147500,-0.000040195
5.150000,-0.000040487
5.152500,-0.000040767
5.155000,-0.000041033
5.157500,-0.000041284
5.160000,-0.000041521
5.162500,-0.000041743
5.165000,-0.000041952
5.167500,-0.000042147
5.170000,-0.000042328
5.172500,-0.000042496
5.175000,-0.000042650
5.177500,-0.000042792
5.180000,-0.000042920
5.182500,-0.000043036
5.185000,-0.000043140
5.187500,-0.000043231
5.190000,-0.000043309
5.192500,-0.000043376
5.195000,-0.000043430
5.197500,-0.000043465
5.200000,-0.000043502
5.202500,-0.000043532
5.205000,-0.000043551
5.207500,-0.000043558
5.210000,-0.000043558
5.212500,-0.000043558
5.215000,-0.000043528
5.217500,-0.000043487
5.220000,-0.000043434
5.222500,-0.000043369
5.225000,-0.000043292
5.227500,-0.000043203
5.230000,-0.000043102
5.232500,-0.000042988
5.235000,-0.000042811
5.237500,-0.000042700
5.240000,-0.000042504
5.242500,-0.000042325
5.245000,-0.000042137
5.247500,-0.000041937
5.250000,-0.000041724
5.252500,-0.000041499
5.255000,-0.000041260
5.257500,-0.000041009
5.260000,-0.000040744
5.262500,-0.000040466
5.265000,-0.000040175
5.267500,-0.000039870
5.270000,-0.000039551
5.272500,-0.000039218
5.275000,-0.000038871
5.277500,-0.000038510
5.280000,-0.000038134
5.282500,-0.000037745
5.285000,-0.000037341
5.287500,-0.000036922
5.290000,-0.000036489
5.292500,-0.000036042
5.295000,-0.000035579
5.297500,-0.000035102
5.300000,-0.000034611
5.302500,-0.000034105
5.305000,-0.000033584
5.307500,-0.000033048
5.310000,-0.000032499
5.312500,-0.000031934
5.315000,-0.000031356
5.317500,-0.000030763
5.320000,-0.000030156
5.322500,-0.000029536
5.325000,-0.000028901
5.327500,-0.000028253
5.330000,-0.000027592
5.332500,-0.000026918
5.335000,-0.000026231
5.337500,-0.000025485
5.340000,-0.000024825
5.342500,-0.000024060
5.345000,-0.000023335
5.347500,-0.000022600
5.350000,-0.000021854
5.352500,-0.000021097
5.355000,-0.000020330
5.357500,-0.000019553
5.360000,-0.000018766
5.362500,-0.000017970
5.365000,-0.000017166
5.367500,-0.000016353
5.370000,-0.000015533
5.372500,-0.000014706
5.375000,-0.000013872
5.377500,-0.000013032
5.380000,-0.000012186
5.382500,-0.000011336
5.385000,-0.000010481
5.387500,-0.000009622
5.390000,-0.000008760
5.392500,-0.000007895
5.395000,-0.000007028
5.397500,-0.000006160
5.400000,-0.000005290
5.402500,-0.000004420
5.405000,-0.000003551
5.407500,-0.000002682
5.410000,-0.000001815
5.412500,-0.000000950
5.415000,-0.000000087
5.417500,0.000000777
5.420000,0.000001684
5.422500,0.000002638
5.425000,0.000003635
5.427500,0.000004672
5.430000,0.000005749
5.432500,0.000006865
5.435000,0.000008019
5.437500,0.000009211
5.440000,0.000010441
5.442500,0.000011708
5.445000,0.000013013
5.447500,0.000014356
5.450000,0.000015736
5.452500,0.000017153
5.455000,0.000018606
5.457500,0.000020097
5.460000,0.000021624
5.462500,0.000023187
5.465000,0.000024786
5.467500,0.000026420
5.470000,0.000028088
5.472500,0.000029790
5.475000,0.000031526
5.477500,0.000033294
5.480000,0.000035094
5.482500,0.000036925
5.485000,0.000038786
5.487500,0.000040675
5.490000,0.000042592
5.492500,0.000044535
5.495000,0.000046503
5.497500,0.000048495
5.500000,0.000050509
5.502500,0.000052543
5.505000,0.000054596
5.507500,0.000056667
5.510000,0.000058752
5.512500,0.000060851
5.515000,0.000062962
5.517500,0.000065082
5.520000,0.000067210
5.522500,0.000069343
5.525000,0.000071479
5.527500,0.000073616
5.530000,0.000075751
5.532500,0.000077883
5.535000,0.000080124
5.537500,0.000082409
5.540000,0.000084688
5.542500,0.000086953
5.545000,0.000089198
5.547500,0.000091422
5.550000,0.000093622
5.552500,0.000095794
5.555000,0.000097936
5.557500,0.000100045
5.560000,0.000102118
5.562500,0.000104151
5.565000,0.000106142
5.567500,0.000108089
5.570000,0.000109987
5.572500,0.000111835
5.575000,0.000113629
5.577500,0.000115367
5.580000,0.000117046
5.582500,0.000118663
5.585000,0.000120216
5.587500,0.000121702
5.590000,0.000123119
5.592500,0.000124464
5.595000,0.000125736
5.597500,0.000126931
5.600000,0.000128048
5.602500,0.000129086
5.605000,0.000130041
5.607500,0.000130913
5.610000,0.000131588
5.612500,0.000132223
5.615000,0.000132702
5.617500,0.000133205
5.620000,0.000133594
5.622500,0.000133761
5.625000,0.000133865
5.627500,0.000133865
5.630000,0.000133865
5.632500,0.000133745
5.635000,0.000133555
5.637500,0.000133275
5.640000,0.000132915
5.642500,0.000132475
5.645000,0.000131958
5.647500,0.000131363
5.650000,0.000130502
5.652500,0.000129902
5.655000,0.000128898
5.657500,0.000127974
5.660000,0.000126989
5.662500,0.000125931
5.665000,0.000124801
5.667500,0.000123599
5.670000,0.000122327
5.672500,0.000120988
5.675000,0.000119583
5.677500,0.000118114
5.680000,0.000116583
5.682500,0.000114993
5.685000,0.000113345
5.687500,0.000111642
5.690000,0.000109887
5.692500,0.000108081
5.695000,0.000106228
5.697500,0.000104331
5.700000,0.000102391
5.702500,0.000100411
5.705000,0.000098395
5.707500,0.000096345
5.710000,0.000094263
5.712500,0.000092154
5.715000,0.000090019
5.717500,0.000087861
5.720000,0.000085684
5.722500,0.000083489
5.725000,0.000081281
5.727500,0.000079062
5.730000,0.000076834
5.732500,0.000074600
5.735000,0.000072363
5.737500,0.000070126
5.740000,0.000067891
5.742500,0.000065421
5.745000,0.000063342
5.747500,0.000060907
5.750000,0.000058624
5.752500,0.000056365
5.755000,0.000054125
5.757500,0.000051909
5.760000,0.000049717
5.762500,0.000047552
5.765000,0.000045415
5.767500,0.000043308
5.770000,0.000041233
5.772500,0.000039191
5.775000,0.000037183
5.777500,0.000035211
5.780000,0.000033276
5.782500,0.000031379
5.785000,0.000029521
5.787500,0.000027702
5.790000,0.000025924
5.792500,0.000024187
5.795000,0.000022491
5.797500,0.000020838
5.800000,0.000019227
5.802500,0.000017659
5.805000,0.000016133
5.807500,0.000014651
5.810000,0.000013213
5.812500,0.000011817
5.815000,0.000010465
5.817500,0.000009157
5.820000,0.000007893
5.822500,0.000006672
5.825000,0.000005497
5.827500,0.000004366
5.830000,0.000003283
5.832500,0.000002252
5.835000,0.000001271
5.837500,0.000000297
5.840000,-0.000000676
5.842500,-0.000001647
5.845000,-0.000002618
5.847500,-0.000003586
5.850000,-0.000004552
5.852500,-0.000005514
5.855000,-0.000006473
5.857500,-0.000007428
5.860000,-0.000008378
5.862500,-0.000009322
5.865000,-0.000010261
5.867500,-0.000011193
5.870000,-0.000012118
5.872500,-0.000013036
5.875000,-0.000013946
5.877500,-0.000014847
5.880000,-0.000015739
5.882500,-0.000016622
5.885000,-0.000017494
5.887500,-0.000018356
5.890000,-0.000019207
5.892500,-0.000020046
5.895000,-0.000020873
5.897500,-0.000021688
5.900000,-0.000022491
5.902500,-0.000023280
5.905000,-0.000024056
5.907500,-0.000024817
5.910000,-0.000025565
5.912500,-0.000026298
5.915000,-0.000027017
5.917500,-0.000027720
5.920000,-0.000028409
5.922500,-0.000029081
5.925000,-0.000029738
5.927500,-0.000030380
5.930000,-0.000031005
5.932500,-0.000031614
5.935000,-0.000032207
5.937500,-0.000032784
5.940000,-0.000033344
5.942500,-0.000033888
5.945000,-0.000034416
5.947500,-0.000034927
5.950000,-0.000035422
5.952500,-0.000035900
5.955000,-0.000036362
5.957500,-0.000036808
5.960000,-0.000037237
5.962500,-0.000037651
5.965000,-0.000038048
5.967500,-0.000038430
5.970000,-0.000038796
5.972500,-0.000039147
5.975000,-0.000039482
5.977500,-0.000039782
5.980000,-0.000040114
5.982500,-0.000040388
5.985000,-0.000040670
5.987500,-0.000040941
5.990000,-0.000041197
5.992500,-0.000041438
5.995000,-0.000041666
5.997500,-0.000041879
6.000000,-0.000042079
6.002500,-0.000042265
6.005000,-0.000042437
6.007500,-0.000042596
6.010000,-0.000042742
6.012500,-0.000042875
6.015000,-0.000042996
6.017500,-0.000043103
6.020000,-0.000043198
6.022500,-0.000043281
6.025000,-0.000043352
6.027500,-0.000043410
6.030000,-0.000043448
6.032500,-0.000043489
6.035000,-0.000043522
6.037500,-0.000043546
6.040000,-0.000043557
6.042500,-0.000043557
6.045000,-0.000043557
6.047500,-0.000043557
6.050000,-0.000043514
6.052500,-0.000043463
6.055000,-0.000043402
6.057500,-0.000043328
6.060000,-0.000043243
6.062500,-0.000043145
6.065000,-0.000043036
6.067500,-0.000042864
6.070000,-0.000042756
6.072500,-0.000042565
6.075000,-0.000042390
6.077500,-0.000042206
6.080000,-0.000042010
6.082500,-0.000041801
6.085000,-0.000041580
6.087500,-0.000041346
6.090000,-0.000041099
6.092500,-0.000040839
6.095000,-0.000040565
6.097500,-0.000040278
6.100000,-0.000039977
6.102500,-0.000039662
6.105000,-0.000039334
6.107500,-0.000038992
6.110000,-0.000038635
6.112500,-0.000038265
6.115000,-0.000037880
6.117500,-0.000037480
6.120000,-0.000037067
6.122500,-0.000036638
6.125000,-0.000036196
6.127500,-0.000035738
6.130000,-0.000035266
6.132500,-0.000034779
6.135000,-0.000034278
6.137500,-0.000033762
6.140000,-0.000033231
6.142500,-0.000032686
6.145000,-0.000032127
6.147500,-0.000031553
6.150000,-0.000030965
6.152500,-0.000030362
6.155000,-0.000029746
6.157500,-0.000029116
6.160000,-0.000028473
6.162500,-0.000027816
6.165000,-0.000027146
6.167500,-0.000026463
6.170000,-0.000025722
6.172500,-0.000025066
6.175000,-0.000024305
6.177500,-0.000023583
6.180000,-0.000022852
6.182500,-0.000022109
6.185000,-0.000021355
6.187500,-0.000020591
6.190000,-0.000019817
6.192500,-0.000019034
6.195000,-0.000018241
6.197500,-0.000017439
6.200000,-0.000016629
6.202500,-0.000015811
6.205000,-0.000014986
6.207500,-0.000014154
6.210000,-0.000013316
6.212500,-0.000012472
6.215000,-0.000011623
6.217500,-0.000010769
6.220000,-0.000009912
6.222500,-0.000009050
6.225000,-0.000008186
6.227500,-0.000007320
6.230000,-0.000006452
6.232500,-0.000005582
6.235000,-0.000004712
6.237500,-0.000003843
6.240000,-0.000002974
6.242500,-0.000002106
6.245000,-0.000001240
6.247500,-0.000000376
6.250000,0.000000485
6.252500,0.000001375
6.255000,0.000002314
6.257500,0.000003297
6.260000,0.000004321
6.262500,0.000005385
6.265000,0.000006487
6.267500,0.000007629
6.270000,0.000008808
6.272500,0.000010025
6.275000,0.000011280
6.277500,0.000012573
6.280000,0.000013903
6.282500,0.000015270
6.285000,0.000016675
6.287500,0.000018117
6.290000,0.000019595
6.292500,0.000021110
6.295000,0.000022661
6.297500,0.000024248
6.300000,0.000025870
6.302500,0.000027527
6.305000,0.000029218
6.307500,0.000030943
6.310000,0.000032701
6.312500,0.000034490
6.315000,0.000036311
6.317500,0.000038162
6.320000,0.000040042
6.322500,0.000041949
6.325000,0.000043884
6.327500,0.000045844
6.330000,0.000047828
6.332500,0.000049834
6.335000,0.000051862
6.337500,0.000053909
6.340000,0.000055974
6.342500,0.000058055
6.345000,0.000060150
6.347500,0.000062257
6.350000,0.000064374
6.352500,0.000066500
6.355000,0.000068631
6.357500,0.000070767
6.360000,0.000072904
6.362500,0.000075040
6.365000,0.000077173
6.367500,0.000079351
6.370000,0.000081648
6.372500,0.000083930
6.375000,0.000086199
6.377500,0.000088452
6.380000,0.000090683
6.382500,0.000092891
6.385000,0.000095073
6.387500,0.000097226
6.390000,0.000099346
6.392500,0.000101431
6.395000,0.000103478
6.397500,0.000105483
6.400000,0.000107445
6.402500,0.000109360
6.405000,0.000111224
6.407500,0.000113037
6.410000,0.000114794
6.412500,0.000116493
6.415000,0.000118131
6.417500,0.000119705
6.420000,0.000121214
6.422500,0.000122654
6.425000,0.000124024
6.427500,0.000125320
6.430000,0.000126541
6.432500,0.000127685
6.435000,0.000128749
6.437500,0.000129732
6.440000,0.000130631
6.442500,0.000131333
6.445000,0.000131996
6.447500,0.000132503
6.450000,0.000133036
6.452500,0.000133454
6.455000,0.000133643
6.457500,0.000133772
6.460000,0.000133772
6.462500,0.000133772
6.465000,0.000133721
6.467500,0.000133569
6.470000,0.000133320
6.472500,0.000132987
6.475000,0.000132575
6.477500,0.000132084
6.480000,0.000131515
6.482500,0.000130690
6.485000,0.000130110
6.487500,0.000129139
6.490000,0.000128242
6.492500,0.000127284
6.495000,0.000126251
6.497500,0.000125146
6.500000,0.000123969
6.502500,0.000122721
6.505000,0.000121406
6.507500,0.000120023
6.510000,0.000118576
6.512500,0.000117067
6.515000,0.000115497
6.517500,0.000113869
6.520000,0.000112185
6.522500,0.000110448
6.525000,0.000108660
6.527500,0.000106823
6.530000,0.000104941
6.532500,0.000103016
6.535000,0.000101050
6.537500,0.000099046
6.540000,0.000097008
6.542500,0.000094937
6.545000,0.000092838
6.547500,0.000090712
6.550000,0.000088562
6.552500,0.000086391
6.555000,0.000084203
6.557500,0.000082000
6.560000,0.000079785
6.562500,0.000077560
6.565000,0.000075328
6.567500,0.000073093
6.570000,0.000070856
6.572500,0.000068621
6.575000,0.000066149
6.577500,0.000064068
6.580000,0.000061630
6.582500,0.000059344
6.585000,0.000057080
6.587500,0.000054836
6.590000,0.000052613
6.592500,0.000050414
6.595000,0.000048242
6.597500,0.000046097
6.600000,0.000043981
6.602500,0.000041896
6.605000,0.000039844
6.607500,0.000037826
6.610000,0.000035843
6.612500,0.000033897
6.615000,0.000031988
6.617500,0.000030118
6.620000,0.000028287
6.622500,0.000026496
6.625000,0.000024746
6.627500,0.000023037
6.630000,0.000021371
6.632500,0.000019746
6.635000,0.000018164
6.637500,0.000016625
6.640000,0.000015130
6.642500,0.000013677
6.645000,0.000012268
6.647500,0.000010902
6.650000,0.000009579
6.652500,0.000008301
6.655000,0.000007066
6.657500,0.000005876
6.660000,0.000004731
6.662500,0.000003632
6.665000,0.000002583
6.667500,0.000001590
6.670000,0.000000616
6.672500,-0.000000357
6.675000,-0.000001329
6.677500,-0.000002300
6.680000,-0.000003268
6.682500,-0.000004235
6.685000,-0.000005198
6.687500,-0.000006158
6.690000,-0.000007114
6.692500,-0.000008065
6.695000,-0.000009011
6.697500,-0.000009952
6.700000,-0.000010886
6.702500,-0.000011814
6.705000,-0.000012734
6.707500,-0.000013646
6.710000,-0.000014550
6.712500,-0.000015445
6.715000,-0.000016331
6.717500,-0.000017207
6.720000,-0.000018072
6.722500,-0.000018926
6.725000,-0.000019769
6.727500,-0.000020601
6.730000,-0.000021420
6.732500,-0.000022226
6.735000,-0.000023020
6.737500,-0.000023800
6.740000,-0.000024566
6.742500,-0.000025319
6.745000,-0.000026057
6.747500,-0.000026780
6.750000,-0.000027489
6.752500,-0.000028182
6.755000,-0.000028860
6.757500,-0.000029522
6.760000,-0.000030169
6.762500,-0.000030799
6.765000,-0.000031414
6.767500,-0.000032012
6.770000,-0.000032594
6.772500,-0.000033160
6.775000,-0.000033710
6.777500,-0.000034243
6.780000,-0.000034759
6.782500,-0.000035259
6.785000,-0.000035743
6.787500,-0.000036210
6.790000,-0.000036661
6.792500,-0.000037096
6.795000,-0.000037515
6.797500,-0.000037918
6.800000,-0.000038305
6.802500,-0.000038676
6.805000,-0.000039032
6.807500,-0.000039372
6.810000,-0.000039677
6.812500,-0.000040014
6.815000,-0.000040293
6.817500,-0.000040580
6.820000,-0.000040855
6.822500,-0.000041116
6.825000,-0.000041362
6.827500,-0.000041594
6.830000,-0.000041812
6.832500,-0.000042016
6.835000,-0.000042207
6.837500,-0.000042384
6.840000,-0.000042547
6.842500,-0.000042697
6.845000,-0.000042835
6.847500,-0.000042959
6.850000,-0.000043071
6.852500,-0.000043170
6.855000,-0.000043257
6.857500,-0.000043331
6.860000,-0.000043394
6.862500,-0.000043444
6.865000,-0.000043476
6.867500,-0.000043510
6.870000,-0.000043535
6.872500,-0.000043551
6.875000,-0.000043551
6.877500,-0.000043551
6.880000,-0.000043551
6.882500,-0.000043519
6.885000,-0.000043475
6.887500,-0.000043418
6.890000,-0.000043350
6.892500,-0.000043269
6.895000,-0.000043175
6.897500,-0.000043070
6.900000,-0.000042904
6.902500,-0.000042800
6.905000,-0.000042613
6.907500,-0.000042443
6.910000,-0.000042263
6.912500,-0.000042071
6.915000,-0.000041867
6.917500,-0.000041650
6.920000,-0.000041421
6.922500,-0.000041178
6.925000,-0.000040922
6.927500,-0.000040653
6.930000,-0.000040371
6.932500,-0.000040074
6.935000,-0.000039765
6.937500,-0.000039441
6.940000,-0.000039104
6.942500,-0.000038752
6.945000,-0.000038386
6.947500,-0.000038006
6.950000,-0.000037612
6.952500,-0.000037203
6.955000,-0.000036780
6.957500,-0.000036342
6.960000,-0.000035889
6.962500,-0.000035422
6.965000,-0.000034940
6.967500,-0.000034444
6.970000,-0.000033933
6.972500,-0.000033407
6.975000,-0.000032867
6.977500,-0.000032312
6.980000,-0.000031743
6.982500,-0.000031160
6.985000,-0.000030562
6.987500,-0.000029951
6.990000,-0.000029326
6.992500,-0.000028687
6.995000,-0.000028034
6.997500,-0.000027369
7.000000,-0.000026690
7.002500,-0.000025953
7.005000,-0.000025301
7.007500,-0.000024544
7.010000,-0.000023869
7.012500,-0.000023088
7.015000,-0.000022348
7.017500,-0.000021598
7.020000,-0.000020838
7.022500,-0.000020068
7.025000,-0.000019287
7.027500,-0.000018498
7.030000,-0.000017699
7.032500,-0.000016892
7.035000,-0.000016077
7.037500,-0.000015255
7.040000,-0.000014425
7.042500,-0.000013590
7.045000,-0.000012748
7.047500,-0.000011901
7.050000,-0.000011049
7.052500,-0.000010193
7.055000,-0.000009333
7.057500,-0.000008470
7.060000,-0.000007604
7.062500,-0.000006737
7.065000,-0.000005868
7.067500,-0.000004998
7.070000,-0.000004128
7.072500,-0.000003259
7.075000,-0.000002391
7.077500,-0.000001524
7.080000,-0.000000660
7.082500,0.000000201
7.085000,0.000001075
7.087500,0.000001999
7.090000,0.000002967
7.092500,0.000003978
7.095000,0.000005028
7.097500,0.000006118
7.100000,0.000007246
7.102500,0.000008413
7.105000,0.000009618
7.107500,0.000010860
7.110000,0.000012140
7.112500,0.000013458
7.115000,0.000014812
7.117500,0.000016205
7.120000,0.000017634
7.122500,0.000019100
7.125000,0.000020603
7.127500,0.000022142
7.130000,0.000023717
7.132500,0.000025327
7.135000,0.000026973
7.137500,0.000028652
7.140000,0.000030366
7.142500,0.000032113
7.145000,0.000033892
7.147500,0.000035702
7.150000,0.000037543
7.152500,0.000039413
7.155000,0.000041312
7.157500,0.000043237
7.160000,0.000045189
7.162500,0.000047165
7.165000,0.000049164
7.167500,0.000051185
7.170000,0.000053226
7.172500,0.000055285
7.175000,0.000057361
7.177500,0.000059451
7.180000,0.000061554
7.182500,0.000063668
7.185000,0.000065791
7.187500,0.000067921
7.190000,0.000070055
7.192500,0.000072192
7.195000,0.000074328
7.197500,0.000076463
7.200000,0.000078592
7.202500,0.000080881
7.205000,0.000083170
7.207500,0.000085445
7.210000,0.000087703
7.212500,0.000089942
7.215000,0.000092159
7.217500,0.000094349
7.220000,0.000096512
7.222500,0.000098643
7.225000,0.000100740
7.227500,0.000102800
7.230000,0.000104820
7.232500,0.000106796
7.235000,0.000108727
7.237500,0.000110609
7.240000,0.000112439
7.242500,0.000114215
7.245000,0.000115933
7.247500,0.000117592
7.250000,0.000119188
7.252500,0.000120719
7.255000,0.000122182
7.257500,0.000123575
7.260000,0.000124896
7.262500,0.000126143
7.265000,0.000127312
7.267500,0.000128403
7.270000,0.000129413
7.272500,0.000130341
7.275000,0.000131184
7.277500,0.000131834
7.280000,0.000132441
7.282500,0.000132892
7.285000,0.000133365
7.287500,0.000133550
7.290000,0.000133791
7.292500,0.000133901
7.295000,0.000133901
7.297500,0.000133901
7.300000,0.000133660
7.302500,0.000133403
7.305000,0.000133087
7.307500,0.000132740
7.310000,0.000132305
7.312500,0.000131771
7.315000,0.000130981
7.317500,0.000130421
7.320000,0.000129479
7.322500,0.000128607
7.325000,0.000127672
7.327500,0.000126663
7.330000,0.000125580
7.332500,0.000124425
7.335000,0.000123199
7.337500,0.000121905
7.340000,0.000120543
7.342500,0.000119116
7.345000,0.000117625
7.347500,0.000116074
7.350000,0.000114464
7.352500,0.000112797
7.355000,0.000111076
7.357500,0.000109303
7.360000,0.000107481
7.362500,0.000105612
7.365000,0.000103700
7.367500,0.000101746
7.370000,0.000099754
7.372500,0.000097725
7.375000,0.000095664
7.377500,0.000093573
7.380000,0.000091454
7.382500,0.000089311
7.385000,0.000087146
7.387500,0.000084962
7.390000,0.000082763
7.392500,0.000080550
7.395000,0.000078327
7.397500,0.000076097
7.400000,0.000073862
7.402500,0.000071624
7.405000,0.000069388
7.407500,0.000066913
7.410000,0.000064829
7.412500,0.000062387
7.415000,0.000060324
7.417500,0.000057910
7.420000,0.000055651
7.422500,0.000053417
7.425000,0.000051207
7.427500,0.000049022
7.430000,0.000046865
7.432500,0.000044736
7.435000,0.000042638
7.437500,0.000040573
7.440000,0.000038541
7.442500,0.000036544
7.445000,0.000034583
7.447500,0.000032659
7.450000,0.000030774
7.452500,0.000028928
7.455000,0.000027121
7.457500,0.000025356
7.460000,0.000023632
7.462500,0.000021950
7.465000,0.000020310
7.467500,0.000018712
7.470000,0.000017158
7.472500,0.000015646
7.475000,0.000014178
7.477500,0.000012753
7.480000,0.000011372
7.482500,0.000010034
7.485000,0.000008740
7.487500,0.000007489
7.490000,0.000006283
7.492500,0.000005122
7.495000,0.000004007
7.497500,0.000002940
7.500000,0.000001928
7.502500,0.000000952
7.505000,-0.000000021
7.507500,-0.000000994
7.510000,-0.000001966
7.512500,-0.000002936
7.515000,-0.000003903
7.517500,-0.000004868
7.520000,-0.000005830
7.522500,-0.000006788
7.525000,-0.000007741
7.527500,-0.000008689
7.530000,-0.000009632
7.532500,-0.000010569
7.535000,-0.000011499
7.537500,-0.000012422
7.540000,-0.000013337
7.542500,-0.000014244
7.545000,-0.000015143
7.547500,-0.000016032
7.550000,-0.000016911
7.552500,-0.000017780
7.555000,-0.000018639
7.557500,-0.000019486
7.560000,-0.000020321
7.562500,-0.000021145
7.565000,-0.000021956
7.567500,-0.000022754
7.570000,-0.000023538
7.572500,-0.000024310
7.575000,-0.000025067
7.577500,-0.000025810
7.580000,-0.000026538
7.582500,-0.000027252
7.585000,-0.000027950
7.587500,-0.000028633
7.590000,-0.000029301
7.592500,-0.000029953
7.595000,-0.000030589
7.597500,-0.000031209
7.600000,-0.000031813
7.602500,-0.000032401
7.605000,-0.000032972
7.607500,-0.000033527
7.610000,-0.000034065
7.612500,-0.000034588
7.615000,-0.000035093
7.617500,-0.000035582
7.620000,-0.000036055
7.622500,-0.000036512
7.625000,-0.000036952
7.627500,-0.000037377
7.630000,-0.000037785
7.632500,-0.000038177
7.635000,-0.000038553
7.637500,-0.000038914
7.640000,-0.000039260
7.642500,-0.000039570
7.645000,-0.000039912
7.647500,-0.000040195
7.650000,-0.000040487
7.652500,-0.000040767
7.655000,-0.000041033
7.657500,-0.000041284
7.660000,-0.000041521
7.662500,-0.000041743
7.665000,-0.000041952
7.667500,-0.000042147
7.670000,-0.000042328
7.672500,-0.000042496
7.675000,-0.000042650
7.677500,-0.000042792
7.680000,-0.000042920
7.682500,-0.000043036
7.685000,-0.000043140
7.687500,-0.000043231
7.690000,-0.000043309
7.692500,-0.000043376
7.695000,-0.000043430
7.697500,-0.000043465
7.700000,-0.000043502
7.702500,-0.000043532
7.705000,-0.000043551
7.707500,-0.000043558
7.710000,-0.000043558
7.712500,-0.000043558
7.715000,-0.000043528
7.717500,-0.000043487
7.720000,-0.000043434
7.722500,-0.000043369
7.725000,-0.000043292
7.727500,-0.000043203
7.730000,-0.000043102
7.732500,-0.000042988
7.735000,-0.000042811
7.737500,-0.000042700
7.740000,-0.000042504
7.742500,-0.000042325
7.745000,-0.000042137
7.747500,-0.000041937
7.750000,-0.000041724
7.752500,-0.000041499
7.755000,-0.000041260
7.757500,-0.000041009
7.760000,-0.000040744
7.762500,-0.000040466
7.765000,-0.000040175
7.767500,-0.000039870
7.770000,-0.000039551
7.772500,-0.000039218
7.775000,-0.000038871
7.777500,-0.000038510
7.780000,-0.000038134
7.782500,-0.000037745
7.785000,-0.000037341
7.787500,-0.000036922
7.790000,-0.000036489
7.792500,-0.000036042
7.795000,-0.000035579
7.797500,-0.000035102
7.800000,-0.000034611
7.802500,-0.000034105
7.805000,-0.000033584
7.807500,-0.000033048
7.810000,-0.000032499
7.812500,-0.000031934
7.815000,-0.000031356
7.817500,-0.000030763
7.820000,-0.000030156
7.822500,-0.000029536
7.825000,-0.000028901
7.827500,-0.000028253
7.830000,-0.000027592
7.832500,-0.000026918
7.835000,-0.000026231
7.837500,-0.000025485
7.840000,-0.000024825
7.842500,-0.000024060
7.845000,-0.000023335
7.847500,-0.000022600
7.850000,-0.000021854
7.852500,-0.000021097
7.855000,-0.000020330
7.857500,-0.000019553
7.860000,-0.000018766
7.862500,-0.000017970
7.865000,-0.000017166
7.867500,-0.000016353
7.870000,-0.000015533
7.872500,-0.000014706
7.875000,-0.000013872
7.877500,-0.000013032
7.880000,-0.000012186
7.882500,-0.000011336
7.885000,-0.000010481
7.887500,-0.000009622
7.890000,-0.000008760
7.892500,-0.000007895
7.895000,-0.000007028
7.897500,-0.000006160
7.900000,-0.000005290
7.902500,-0.000004420
7.905000,-0.000003551
7.907500,-0.000002682
7.910000,-0.000001815
7.912500,-0.000000950
7.915000,-0.000000087
7.917500,0.000000777
7.920000,0.000001684
7.922500,0.000002638
7.925000,0.000003635
7.927500,0.000004672
7.930000,0.000005749
7.932500,0.000006865
7.935000,0.000008019
7.937500,0.000009211
7.940000,0.000010441
7.942500,0.000011708
7.945000,0.000013013
7.947500,0.000014356
7.950000,0.000015736
7.952500,0.000017153
7.955000,0.000018606
7.957500,0.000020097
7.960000,0.000021624
7.962500,0.000023187
7.965000,0.000024786
7.967500,0.000026420
7.970000,0.000028088
7.972500,0.000029790
7.975000,0.000031526
7.977500,0.000033294
7.980000,0.000035094
7.982500,0.000036925
7.985000,0.000038786
7.987500,0.000040675
7.990000,0.000042592
7.992500,0.000044535
7.995000,0.000046503
7.997500,0.000048495
8.000000,0.000050509
8.002500,0.000052543
8.005000,0.000054596
8.007500,0.000056667
8.010000,0.000058752
8.012500,0.000060851
8.015000,0.000062962
8.017500,0.000065082
8.020000,0.000067210
8.022500,0.000069343
8.025000,0.000071479
8.027500,0.000073616
8.030000,0.000075751
8.032500,0.000077883
8.035000,0.000080124
8.037500,0.000082409
8.040000,0.000084688
8.042500,0.000086953
8.045000,0.000089198
8.047500,0.000091422
8.050000,0.000093622
8.052500,0.000095794
